year	    det/mc	                expt	              stream	                tier	files	events	size	TB	size/event	MB
2021	        mc	             physics	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	             physics	               study	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	              fardet	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	             neardet	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	                 ALL	  full-reconstructed	1056260	10562600	2216.451	TB	209.840	MB
2021	        mc	        protodune-sp	                out1	  full-reconstructed	1056260	10562600	2216.451	TB	209.840	MB
2021	        mc	        protodune-sp	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	                test	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	             cosmics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	             physics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	               study	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-dp	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	             iceberg	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	                 ALL	  full-reconstructed	46475	14168825	32.033	TB	 2.261	MB
2021	        mc	           fardet-sp	                out1	  full-reconstructed	46475	14168825	32.033	TB	 2.261	MB
2021	        mc	           fardet-sp	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	                test	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	             cosmics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	             physics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	               study	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	   vd-coldbox-bottom	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	      vd-coldbox-top	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	          hd-coldbox	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-hd	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-vd	                 ALL	  full-reconstructed	58728	587280	121.783	TB	207.368	MB
2021	        mc	           fardet-vd	                out1	  full-reconstructed	58728	587280	121.783	TB	207.368	MB
2021	        mc	           fardet-vd	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-vd	                test	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-vd	             cosmics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-vd	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-vd	             physics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-vd	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-vd	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-vd	               study	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	dc4-vd-coldbox-bottom	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	  dc4-vd-coldbox-top	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	        hd-protodune	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	                 ALL	  detector-simulated	1048597	10485970	2514.536	TB	239.800	MB
2021	        mc	                 ALL	                out1	  detector-simulated	1048597	10485970	2514.536	TB	239.800	MB
2021	        mc	                 ALL	               noise	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	                test	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	             cosmics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	         calibration	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	             physics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	                out2	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	            pedestal	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	               study	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	             physics	                 ALL	  detector-simulated	4117	41170	 2.675	TB	64.984	MB
2021	        mc	             physics	                out1	  detector-simulated	4117	41170	 2.675	TB	64.984	MB
2021	        mc	             physics	               noise	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	             physics	                test	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	             physics	             cosmics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	             physics	         calibration	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	             physics	             physics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	             physics	                out2	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	             physics	            pedestal	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	             physics	               study	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	              fardet	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	             neardet	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	                 ALL	  detector-simulated	1044480	10444800	2511.861	TB	240.489	MB
2021	        mc	        protodune-sp	                out1	  detector-simulated	1044480	10444800	2511.861	TB	240.489	MB
2021	        mc	        protodune-sp	               noise	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	                test	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	             cosmics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	         calibration	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	             physics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	                out2	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	            pedestal	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	               study	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-dp	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	             iceberg	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	   vd-coldbox-bottom	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	      vd-coldbox-top	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	          hd-coldbox	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-hd	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-vd	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	dc4-vd-coldbox-bottom	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	  dc4-vd-coldbox-top	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	        hd-protodune	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	                 ALL	          root-tuple	321511	35054305	13.534	TB	 0.386	MB
2021	        mc	                 ALL	                out1	          root-tuple	321511	35054305	13.534	TB	 0.386	MB
2021	        mc	                 ALL	               noise	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	                test	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	             cosmics	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	         calibration	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	             physics	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	                out2	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	            pedestal	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	                 ALL	               study	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	             physics	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	              fardet	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	             neardet	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	                 ALL	          root-tuple	318201	16064850	11.751	TB	 0.731	MB
2021	        mc	        protodune-sp	                out1	          root-tuple	318201	16064850	11.751	TB	 0.731	MB
2021	        mc	        protodune-sp	               noise	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	                test	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	             cosmics	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	         calibration	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	             physics	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	                out2	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	            pedestal	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-sp	               study	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	        protodune-dp	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	             iceberg	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	                 ALL	          root-tuple	3301	18645125	 1.752	TB	 0.094	MB
2021	        mc	           fardet-sp	                out1	          root-tuple	3301	18645125	 1.752	TB	 0.094	MB
2021	        mc	           fardet-sp	               noise	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	                test	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	             cosmics	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	         calibration	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	             physics	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	                out2	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	            pedestal	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-sp	               study	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	   vd-coldbox-bottom	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	      vd-coldbox-top	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	          hd-coldbox	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-hd	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-vd	                 ALL	          root-tuple	9	344330	 0.031	TB	 0.090	MB
2021	        mc	           fardet-vd	                out1	          root-tuple	9	344330	 0.031	TB	 0.090	MB
2021	        mc	           fardet-vd	               noise	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-vd	                test	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-vd	             cosmics	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-vd	         calibration	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-vd	             physics	          root-tuple	0	0	 0.000	TB	 0.000	MB
2021	        mc	           fardet-vd	                out2	          root-tuple	0	0	 0.000	TB	 0.000	MB
